Commit hash,Inwards_sum,Inwards_avg,Outwards_sum,Outwards_avg,,,,
c2106683461bc02da95f7bd014eca17beeec4319,0,0,6,3,,,,
bff5100177a2e1fb4f685ce72f935484ab027203,194,38.8,322,32.2,,,,
88d2e92b39ffd4a6ea9446498ad5a1cb208022a6,26,4.333333333,118,9.833333333,,,,
8e280d1e187b09651c7036bd76272342d52ce401,125,11.36363636,444,20.18181818,,,,
bf984d5f24741a52a70024f3f43432307281f0ae,74,12.33333333,206,17.16666667,,,,
93c960876af2aebc265ffe3ddc12a24325fc512e,444,222,42,10.5,,,,
d9bf972e2b5f6bace5b7be350a70b4207e320692,2,0.666666667,68,11.33333333,,,,
9e893492ddaceee37eddda776fbd276f46afe0c2,1,1,8,4,,,,
001b80305addc5e47a1c80f6629a757178d95c81,1,1,52,26,,,,
30a8d73fdca819f8803bbb12cdf51bba1d09b22f,33,16.5,74,18.5,,,,
8c4d02f97affdca88e25de894788124033133d87,0,0,52,26,,,,
f16de5c1fd8cf0e9d6a37aaa771144ccc4220fba,0,0,0,0,,,,
9c46cdc2db9884b31771776fbe2b1bb29ea3ced2,4,4,58,29,,,,
5254f562b24e31d32c98ec72f7cfd33f7a7df136,3,3,66,33,,,,
2ee67d38267b721bb89636cfc2dc7f0e09003248,4,4,38,19,,,,
ae4e905993a4263431824ed2083cd86193deadcd,78,26,42,7,,,,
d59e85d9095f5d8fa787149fe8d34e8dfac0a0b5,5,2.5,66,16.5,,,,
d6f2d8dcb6dbee89fc55bd439ab4a837f4f9fb4c,15,3.75,486,60.75,,,,
b5ef53df457d784da7221a8244963462a686458d,0,0,0,0,,,,
fe73b92ed043310ad2e6fe4c39e811753fbf4808,4,4,94,47,,,,
85c47eed6b6bfdacfb8e6438b6ef8a1185168675,290,96.66666667,72,12,,,,
17333720e05bbe5d84d246c0850c8c2c047a141e,15,3,58,5.8,,,,
50b25458cc6a1c7e725e153f56e5f911f4eb0c20,11,11,72,36,,,,
3e91d06a3993417b2a9facfa2a8cff3f3524b943,0,0,0,0,,,,
daf09978440a3d358e354d6fd98a8eff831ca934,0,0,0,0,,,,
d524e326e462e89b69940424340a63435706afc0,1,1,54,27,,,,
3062cea229ebd10369c68f08ef4bb5aabd801d5e,1,1,76,38,,,,
23ad9c3cf2892aae3a3ef30b85832e59500abad9,15,15,90,45,,,,
57efe2f626a0bac150f99e9415866215d1fe1fcc,66,9.428571429,398,28.42857143,,,,
bdfff4d82537ae4c69585b0102457cfc522ef070,2,2,44,22,,,,
a3768cb3bd27213a262518535d2d9edc88754dd9,12,3,12,1.5,,,,
5adba7cba739a4befca86dca026753ea69605c31,6,3,66,16.5,,,,
66790d63e914e46bc91818e530be40738f92cfcf,0,0,0,0,,,,
fff91190285af6520041fba90fe836bdb4870b69,4,2,72,18,,,,
ab0b8f3fce9649a4383a9f26bfbd528ef8c242b8,0,0,0,0,,,,
9bf820ce4769a873a38bf97678d717bf82c4a285,0,0,26,3.25,,,,
7d28f7772cd8f5aad63359ed0b9c57c12923dc85,321,12.34615385,1500,28.84615385,,,,
dbaff44ff1ebf04c5d2533f7a345db09cd55b00d,0,0,42,21,,,,
d113faefb8a778a5af4f91d32c5fc41b6521453d,0,0,32,16,,,,
b5a24adb26227b47dd17b6d266d5d26ab32d5ccd,2,2,44,22,,,,
1c05791bd1e89bd7551d77e80db7fa4750f2631f,0,0,0,0,,,,
5f974a4fafe6e4b45335414c79cd062cbe401384,0,0,0,0,,,,
bf5f2a9e3e3bf70c373b65bf95a332f4e1c514f9,140,10.76923077,310,11.92307692,,,,
e998f971f6b7d05748b9478909c068605507d8f6,3,3,16,8,,,,
ca85cc620e5f88a088813daa2929f73bb189b61e,1,1,18,9,,,,
e2d614b6a9e88c90331e3de9bb339a2ed609ea95,0,0,0,0,,,,
5ef3c155db83ec6689e1cb8ec7a8e2a585903a6e,12,12,70,35,,,,
02b7b21f9bafcba3231610fef31b590474567472,0,0,0,0,,,,
86312275197c3fde948035a59c0358162701f9f2,0,0,0,0,,,,
7c89d44d95c1c91f77aca3359cd8964a354fc41c,3,1.5,94,23.5,,,,
1f9de90b4ec58526aaa89bf445e958dc2e5c9187,0,0,0,0,,,,
e6258e390a446d3b5af9eb0ad378d651c2a4053c,0,0,0,0,,,,
8530aaf1c825949b8cd1d6987a130135aa627c3b,31,31,20,10,,,,
fb59d866c25703f7c3c145f050a64c07600a3244,0,0,0,0,,,,
0bfc1c8647c0137de08c5f9b44b1c7be44a44c7d,0,0,0,0,,,,
2702f7637e7a2955d37dcd8e748dbf3faf477b2d,11,11,44,22,,,,
eb5b23748b9d1a37826839c5eef019d0ca439322,4,1.333333333,58,9.666666667,,,,
b72fd8482e9bfbf924fe05e6efdb58a6bb25b887,0,0,60,30,,,,
f8b89fa50725a8d25c76bbf96e622e061d3417a4,0,0,18,4.5,,,,
0e8520d18f700c42ffff12e111ee4fc25caac55a,2,0.666666667,28,4.666666667,,,,
3ef9138efd0e74283a9092a7ecae77c61d345048,4,1.333333333,64,10.66666667,,,,
cdb61839f4a1c139a736032b7a08fcd504234095,1,1,52,26,,,,
3ec88b355b5c9649d128fcf18cb2abc39ac0e770,1,1,44,22,,,,
64134181db034055dbcd7dfacff087abdb29d591,1040,94.54545455,92,4.181818182,,,,
a530ffd6def62b0d81f8bdfd02e54c62cd4d8d8f,4,4,10,5,,,,
5dcc36b15c479f532ffd0b5c1330e683fcf8781e,14,1.75,132,8.25,,,,
1b58d9acc493111390b31f0bffd6b2a76baca91b,566,188.6666667,194,32.33333333,,,,
4b6fe1bdc8018ee6d76a70929e39e52518c3dc1c,3,3,84,42,,,,
6d48df83ab48e9d2ce4cfd2a2a223951996befbe,0,0,0,0,,,,
413b40eaf7911bc28671afa5997ceca58af36b29,0,0,0,0,,,,
b980df3f3ced07f35bc9e817c53ae13d48f84994,0,0,0,0,,,,
28f36ebcc246c90f82355bb0a40b3cca07913fae,0,0,44,11,,,,
8fd9fe209934ac92210ed3b81723ad5e21a98a30,0,0,0,0,,,,
7f469ef4cc614925d7a4fdb3380ff5470e25b03b,0,0,0,0,,,,
0a3a70a6cbc13fc6aec0a686ff98652ae2ee8e66,1,1,24,12,,,,
f65c85c004b6413d30fb438f3874f706f4d8ed9c,1,1,106,53,,,,
e02e49852feab717a10a524a1df0cdbb355044df,6,6,26,13,,,,
5f5e9b0e042b6957e826c862a1faa6687cfee671,0,0,90,45,,,,
2bc619c30ef08c9b5e2aaa3370d184670acd73ad,68,17,186,23.25,,,,
f3597af5adcd2275503e9e4bfb425549f9ab3ced,5,2.5,36,9,,,,
819d0203e6fd9d27dc4c22e8c3cb8b437998f62a,0,0,26,13,,,,
a41a5f6671616128eed650ad4742842b8e81a6ff,53,26.5,64,16,,,,
d0cb57a4e7c028117c253726a15dd60099e7cc8a,1,1,26,13,,,,
223ed436b58c13843b87ac28be2659ca73ec1272,0,0,36,18,,,,
d0ae7bef48958eab7f4c8481ffcb1664e91067fc,4,4,24,12,,,,
83de0910c1afb149f04e50db48b6c9abfc35e445,132,132,130,65,,,,
c40333ef505cf0cd9f1102f29473d920fdf7675d,20,20,4,2,,,,
d51ce5b270869b0f12223a87410c389409e997c2,2,2,160,80,,,,
7f41e56ec3e69569b62e9ee76537a1123fc66bfc,0,0,0,0,,,,
0972067264382d1669b9f53f58cbb82b0a598263,0,0,0,0,,,,
ecbf6dfbf5c70c7bbb840ea948699602fe14baac,16,3.2,212,21.2,,,,
06031f8bc41503576a3ae67f6b2fd07f1ca8dc34,0,0,16,8,,,,
e6218ecfb55d67397331213663043e9fb71fcdb8,0,0,46,23,,,,
225a8357776dea2fc469bc51fe8b04092b7e84dd,0,0,52,26,,,,
5f9d58848a9e1a224dc5bf388e54d648e71ad259,15,5,46,7.666666667,,,,
18f9eb797bffe8626f1edeca3c88f80dae0da8d7,1,0.5,58,14.5,,,,
078c71ac8f0c74e06e0d81ea1a5a44126abc27b6,0,0,0,0,,,,
171c638a89c64cd421c44556c422f4cef2596fab,0,0,0,0,,,,
a33d3a7136c2e0904f03fb9428188cd53c47bd6b,0,0,0,0,,,,
1770f25857c7cfe21c36c0bda8a80a54b199bafe,1,0.5,132,33,,,,
08b8f9d0872cc68e90599c6896f3bef113f7b764,0,0,20,10,,,,
036cc9cb047c4ceffb545c8cbeedb315691fc6ce,31,31,120,60,,,,
6d4f2486d55d706863508fdcae9a5368692de494,1,0.058823529,52,1.529411765,,,,
438a52e1a03932775e8ee88e30384985afca697e,15,15,72,36,,,,
e9df01d3db83ec4ba64c99c92495e6dd0e201420,12,1.333333333,98,5.444444444,,,,
5f915d0b91bbc3d8c8c31e99f4f6b9e7b341cd90,3,1.5,34,8.5,,,,
e3383ab646381cfca217af5ea6b059e59a837edd,0,0,0,0,,,,
6dc85408cdf2341f8b7c0911abfb3bb6a37021a8,18,6,294,49,,,,
3549dfe8b8db536ada91607f4cfbfd830a3cb572,1,1,132,66,,,,
7591abbe0402d7fcb6305728c1456c1e148d1c40,0,0,0,0,,,,
db34625eaef8eec373a0427f81e91a414dbd05da,0,0,0,0,,,,
cfd52842492d12af26d897e0f893c80b2df5945a,1,1,42,21,,,,
65b26acb7c86b8d278c4edb8308b09520ae09c9f,0,0,0,0,,,,
df4746db04087ed8641b2fbc2a8d0cf29a6993fd,0,0,0,0,,,,
b1a02ce010e01d69639ae829754c71b39e3371bc,5,2.5,186,46.5,,,,
468b539935331e7cd2eda8e5d2eef07b8e5508e9,0,0,26,13,,,,
8cbd591c2b719bdee7f895ffff0104cdf88e27ac,2,2,40,20,,,,
360e5e0c0821f247eb182eb70cbea83503c42077,0,0,0,0,,,,
e82b120410820e978b87b0a0f3b99718f3671fb1,2,2,20,10,,,,
9782938045c33b37fe0bbb6cdf00e406cd3d837e,205,68.33333333,12,2,,,,
e2f295e27c10a9f3633344427959219caf63753d,21,21,48,24,,,,
ce041a6516bfb0d9bd9ee1707605b478e1c9171a,0,0,0,0,,,,
571785b31d21715857228b00f96cd24601b28c8c,1917,1917,26,13,,,,
f84e72600e70a0e05b9f81db4b89d2451f5b93c3,0,0,0,0,,,,
9c4996b709ee5cebb1513bb7fe4703caee90f304,16,5.333333333,70,11.66666667,,,,
fae95d5da36f4011525a96b69187805db770e04a,0,0,0,0,,,,
dc532a6bef067615d604181da98566cc68ed3a78,0,0,140,70,,,,
8d6ee59948ef7d56694db0aa9e14212cb1787972,244,81.33333333,48,8,,,,
8d9957c671059664f85006d3d21d227bfa54535b,1,1,44,22,,,,
7b9a0457be10990a76da6db8c5006823ac2f9cf6,5,5,56,28,,,,
c2ca2d7fb35a866d634b8707596cae0ab6205448,1965,982.5,38,9.5,,,,
20d7763b19400c062a07f440cc601f486be4039b,9,9,138,69,,,,
b7104d6645e25892d85e6e0aad6ddebbd2babdc0,11,11,42,21,,,,
755fe9da1db2ab6ae3300073a3bad2fa2c60c4c5,28,5.6,148,14.8,,,,
336f24465a106553dae26ac84a3c43f9ad939a57,0,0,2,0.333333333,,,,
e71ac20d0fa96abfd09a8acec4ee6ab2f610a46b,0,0,0,0,,,,
28c6841283b8a0e292afae4d6cddc5b20fac2406,0,0,0,0,,,,
4d1dcaef19cff4e722dff06126f69077f20e23a5,0,0,4,0.4,,,,
ba3804004afb96c9fdea32b967d658f1ffb61a22,6,3,78,19.5,,,,
e9e817accbabadc766263bc231694506f6d04c82,3,3,12,6,,,,
1c73a237cebe5ed0fb975cb33133316b278b9c9e,16,16,36,18,,,,
d9f4b130aa1c529c50d1e7a9d55c13de7ea72b08,0,0,0,0,,,,
0b97f5553097f296e1de3ac88921dbba140ae0d5,0,0,0,0,,,,
1bc31fa43ddefe468c9f079156bfad0371e2a61b,1,0.5,82,20.5,,,,
125016ad241125176e5bebab94eebcf50fac20bc,8,4,182,45.5,,,,
a53e929889d1db7c7a6906c143d821f35a661329,0,0,16,8,,,,
7786d15e93723eccef0f379c96f994be87375450,26,26,44,22,,,,
982da20cf2b58dd6f42e70d406c37219ea204a78,1,0.1,18,0.9,,,,
5bc9541e7a3a55849020d79ee7d7b4d0996ce2ff,0,0,46,23,,,,
07bc5302503ef855541f5bc39296798127a06de1,2,2,60,30,,,,
4bb76df7f70a2050505a18efe9e6dfaa8ba61b11,5,5,10,5,,,,
c9cd6cdbea078d704f13431e636f664085278ba2,3,3,44,22,,,,
7375c06328f10071b1628874c96ed13142031dd7,11,11,110,55,,,,
1453f74cc5617894c98f09428c3062dfa448044e,324,11.17241379,672,11.5862069,,,,
e35a83b293e6b38f6060895262b5494d36515e6e,7,2.333333333,102,17,,,,
c5195bcb4915b08de741705af8d8fce45bb27090,0,0,44,22,,,,
9e2c4bc67f30eb1e8d776afe3a092d5994aaab38,4,4,88,44,,,,
9b07fd0d5cae6846f0eaccf3dc51bc9e78559a05,701,140.2,318,31.8,,,,
05ca21411eaaf3ea5e9cc9d82ecfaa8753f9f319,9,4.5,54,13.5,,,,
9e65808acfc82354188a67f23304f1c09074136c,0,0,46,23,,,,
0fa52909fd56275cd3f56640fb61cc1bdeb98d76,0,0,0,0,,,,
61e1bcb4dd4995c9a8385aad6f3da10f53de2265,31,31,34,17,,,,
52b827d11b501511b0ec5c2ee9a395e2adcaf0d8,60,60,38,19,,,,
b0b912181efbe98ef673358fe58e094605ecc230,0,0,0,0,,,,
72d7a833bd6cd2074f45c1ea32986d498b6dd476,0,0,0,0,,,,
ca56c9400cdd49c42a7554aafb32f84b128647fc,1,0.333333333,46,7.666666667,,,,
694559a201d1820c5427f7cc44401ba8d8ef7c12,1,1,8,4,,,,
c55d437d29a6fd014a1d47e1d2d05069879bf259,10,1.666666667,28,2.333333333,,,,
b838170cebc8d1adefc6c8de34e6a39494ffd75e,0,0,0,0,,,,
bc8a2de9d4d6ae642b38f03eca7bdc3b494bc8c9,29,29,40,20,,,,
b088e4827f427189334e8a1c5b4f2b8b0b713fc2,12,6,140,35,,,,
fc3705cd04fcb3b2e876d606071423be948b98d1,23,1.916666667,204,8.5,,,,
fb01907050f7fac4a898c87652fc2be5b7049477,7,3.5,66,16.5,,,,
6611f04879f226d1a90c49e6e11a1e5a897246ad,0,0,0,0,,,,
8660a3bce1637ee833565b8d7c3ba498bd4a81b0,0,0,16,8,,,,
77d7348be27016a439f06bef207362d0f91531ca,6,3,70,17.5,,,,
928fc8d93960adedc1d9598aaa71eb1f23fce108,0,0,6,3,,,,
d0656e8bcfd82799d288598863c2282c62b015e9,0,0,60,30,,,,
c227546d2e4077ff85ea3a830f9109ada28f12b9,0,0,0,0,,,,
e1c22d426f8c5cdd9ad0e119d54cfa516d45f8c1,0,0,0,0,,,,
43270da01a7f2295051b5844b645c8bc73480052,57,57,64,32,,,,
af35ee291a1bbbc8627f9a17f7e104898d49b138,2,2,70,35,,,,
28c79d8c0bbe7d4316c52f0f6f5421c9aa724735,58,19.33333333,94,15.66666667,,,,
98d7d4c1e51010a0ca48ff59f30342e81fd0d066,65,65,14,7,,,,
af0409d336e07c61734777117f79906e0e82cd95,0,0,0,0,,,,
51742cd332939d389b02c09bec8a503d6e9467a9,24,12,42,10.5,,,,
8200e49bbef6fe05b904908d6439e8aa2c645c45,3,3,14,7,,,,
bbda968a0a3230b1ddb55b27e4dcc627fc087bbd,4,2,24,6,,,,
fdf9ee12916651c708dcd63d557e11e36ec7eb4e,66,66,18,9,,,,
d5dec5d00deae7914613b12109b2be11add8c4ee,14,14,72,36,,,,
300e15f68826a975b28fa3dca34d691155cc70e1,787,787,48,24,,,,
50ab31a5dfe491510e194e58075b648fd0b47e6a,38,19,74,18.5,,,,
aa49ad58ad57809e0724f1c4152d925bcbd63856,0,0,0,0,,,,
65ae7812156f5738cb9fe760af40613bba95804c,2,2,60,30,,,,
95cb93dc590697242bf26ea59db050a7b0b1656d,1,1,48,24,,,,
70410467f0f99ce6d16fe0ac2b2a93a0c053fa05,7,7,76,38,,,,
993bbb4d4be524321575668740ea46c6665d6064,27,9,76,12.66666667,,,,
27107b43a38818dcb74e081a66ed579dda1d12c3,0,0,78,39,,,,
de5ebd342f46567a04b58ed28a55ebae48041847,566,566,26,13,,,,
cc2cd0db5d0c53605ab93f796765667ead1920e8,55,18.33333333,124,20.66666667,,,,
6c06e14a49773ce5572935864ed6b9be219c6103,855,10.82278481,958,6.063291139,,,,
63ec4d42c0d32a22f7fc808ef0ac9018ae443d50,5,2.5,38,9.5,,,,
1f22d924e86e35940c0356fd267f2c7521853961,0,0,0,0,,,,
f04b46f34e9446417cd5681f511332344679ef30,64,32,120,30,,,,
5c6e2882ddcc6580192507dbe8d0769b1b4c1bc2,3,1.5,26,6.5,,,,
711f367d8f4a1f55c59ff7cdda743b2b3bd5e265,0,0,0,0,,,,
8fd3d53a93d50506a0c3fa620e560cf1b03ba3c0,711,355.5,56,14,,,,
ac03f59ccc0c0d654b107a52ff3d4d2963dddd2d,0,0,0,0,,,,
40738b185d83e600a9a8ddf9145bd7f941a8eb64,12,6,102,25.5,,,,
65b749f5ea056261a8c29866cee38b17a52a8556,1,1,56,28,,,,
e8e9b62f725f2229ae9e6d0218bbcbf7d54425ee,4,0.666666667,26,2.166666667,,,,
944e1d7b6a34098146fc4868909cb8b457c56eb6,20,20,78,39,,,,
037bc9b6385dce564fddeb70b7e50589c9fb03e0,0,0,0,0,,,,
33e9aeca7f004bf736820d4d38503ff4db924846,2,2,14,7,,,,
46cde99c57f33136ed98e3e0d441c68b73a798dc,0,0,0,0,,,,
9f830c3975a053d78bb3b8709756eb69185836ef,0,0,0,0,,,,
694e1b6381e9dc89ff580ab56ae40e43a246ba5e,1,1,6,3,,,,
f9f0f4aea5f0b66d7dcf0f402e5ccf3053c3957c,13,13,24,12,,,,
8c22c9be3e684db90cb97177e97d1ab40866e680,25,25,84,42,,,,
4e78ce288aa67caddea65cd070663e95dc4f7183,614,614,4,2,,,,
3b48a65e99839c9427923c03b4e2a87a8465d165,5,5,4,2,,,,
0da7a4c4afe2bfe55decaf3c30eba16c60380ec4,188,188,10,5,,,,
e26ed09102e2eb350eb072decbd670b7d515be45,0,0,46,23,,,,
1b1aa3b4f8413bb467409aeadb5934c442b0835a,50,25,62,15.5,,,,
fdf10003b65c575b633425d6f359a152a4f56f04,2,2,44,22,,,,
f4cc344e01e00e640bce10f03c47b25d19c3e7fc,9,9,2,1,,,,
6c60fe20c26f0bb789c34531a8810bf39599ed32,0,0,0,0,,,,
adfb66d02a8a0987672ae2ce5520ec22ec4b69b8,0,0,148,37,,,,
93ead3593997f9b67868170aa0f876eec30d3130,0,0,0,0,,,,
7a6a902e2d7fc6da7e91ab49d75291f905b846ce,1,1,42,21,,,,
9b201853ad02fa8af86f8ea36d691a034eaf0cbd,2,2,14,7,,,,
48894cc75b08964e0303c8045cb9ec0c274a4c9e,4,4,110,55,,,,
753b472cb851bf12033b1e3ae663b4bdd056d1ef,3,3,84,42,,,,
fb8cd418fbda05b2aff3f0f7035df3ef8343007d,0,0,14,3.5,,,,
41b18267a132bce565c8943adbe6c43b5c22a9fd,7,3.5,112,28,,,,
716d33d2a73ade42eb31be3e8ecbaeecdd5ddd21,218,36.33333333,256,21.33333333,,,,
5ee07bf6919dda0c9a192adedc9fc4512b7bba36,0,0,34,8.5,,,,
7ca958eb61eec6c01d4fcc6720941ba37bd2924d,0,0,40,20,,,,
74cadacdd5f571dfbab0e8b5f626bee79761c549,28,3.5,184,11.5,,,,
e58e1abbd9f4993782e87051f3c96a44a1e208aa,18,18,60,30,,,,
17da13baaa9b86d0e77383e3796f80e8ac5700f9,2,2,30,15,,,,
82d906a20d3769425dec6a3c618262de9bbaee45,61,20.33333333,180,30,,,,
5069e203d7aff7fb49bf746071f66bfd41c1ae89,19,9.5,226,56.5,,,,
1222da803ad5d9393956f7fa0e6716bd54da5f36,16,8,106,26.5,,,,
dd5b437d6a9b509466021c9484cc396bbdf0f1a4,0,0,60,30,,,,
604849018dc48736b7304521ecc04aa26a053ce4,10,3.333333333,182,30.33333333,,,,
7aa5a89eeff40b70b8318171f71bc222dc23179d,0,0,8,0.8,,,,
80cd5d2017342bc7674367fa418349f3f1eef798,0,0,0,0,,,,
e554ab4585e0c674eb9e513eb44a719acace4740,0,0,46,11.5,,,,
f4714459a864bbdeb476f94228600ea7b24aadb2,0,0,0,0,,,,
cc8d9fb85e816fc235c0343b484ff9dec61ed30c,0,0,14,1.75,,,,
a730b5fabf3d31e01abb058ed2ffffa3395e4fbf,0,0,0,0,,,,
fda36df6babf20bcfd04a54a1336a9c26e72a8ef,24,0.8,1216,20.26666667,,,,
b213d5bfa3a8ed81077cd8eaf229764ff2f1b346,186,6,1960,31.61290323,,,,
3de5a8e78be307145340e0867de53dc607eae59c,53,4.076923077,650,25,,,,
ea70ec8711af45128d63634a01dfc4c1a51ac331,5,5,14,7,,,,
558049e972fde4e4ba3f60c1982b63d324385bf1,0,0,0,0,,,,
1309d9a9d68af902821d0ba5f76aa6e994aa6963,0,0,6,3,,,,
9ee4a121938ec74bca61040e481657c25939f425,71,71,100,50,,,,
399b591b5cd05d8ac4700c45b0531aa0da7d69a2,4,2,6,1.5,,,,
470f92167f64b4cc39fa43952829ed10d028986b,0,0,0,0,,,,
79b19fd8597331c789e735bd5f570298539fd92f,21,7,102,17,,,,
e903b5cddaaa606300292ad2cf26c2b6ee111cdd,67,33.5,340,85,,,,
45690f7567a8b858a46f6519f070f81dea65a362,0,0,0,0,,,,
8977d2fbb4f8e64ed2aa4e7470ca1d3f7f387f7f,0,0,0,0,,,,
587a15739b6b225c16ef6cb58f651e40e97687ca,8,8,92,46,,,,
33730f3b28d29748efb71355e7ee67f91e7a1f5e,0,0,36,18,,,,
202ac1cbe7d7e2a30b3c2384ce8d62655ba019c0,5,5,40,20,,,,
c95a95306190bff15138b013dde33d98eab34d8d,0,0,0,0,,,,
0194fa135b1d84a8c8d70ed8a0ff46eef0289fb7,1,0.090909091,12,0.545454545,,,,
17cc46a9a73a419619f2c13f26ef228325aa4a85,0,0,0,0,,,,
f783ec5347ac9962d011b2ff470082e083216367,157,11.21428571,512,18.28571429,,,,
9fabb548daed933a54d24871eade9f60f9c2ae55,3,0.75,50,6.25,,,,
9eceb21d62b4bff779144946074b132408766677,0,0,0,0,,,,
55070e863710d49dd4b09903be9a85ea94dff1fe,1,1,36,18,,,,
6d5ab1d305616cac513e06e7eef248e04f4257e2,1,1,86,43,,,,
92b0a7fa3ee874bc4a9a39da112896fa7e3a97e9,258,86,58,9.666666667,,,,
7eae50a52d63b7f0434fdb75fc09b0901a0140cc,3,1.5,128,32,,,,
9ff81bdc1ab4e3d14914192cd63ae625a507fe90,0,0,0,0,,,,
1cebd906af95e2c8ae37f1eae4a1c5019640b3b3,2,1,142,35.5,,,,
38dc1f7597c66e205e5ece0e677187ea2dfa8052,130,130,14,7,,,,
b4008713a2a6229de6d15b1f4050167bf6664e64,6,6,60,30,,,,
f408dfd0337ecee503e5753b5a8c2bf1a8a05db2,30,15,40,10,,,,
9f838153e690ba8f8a44d6a874bc90a9b7b24b6e,6,6,46,23,,,,
a97d4dcb24a9fc69ee57c5607005a4e8b85d3b32,42,7,100,8.333333333,,,,
542e3be40d0323e239a2e6381e7fd60de9153a06,0,0,0,0,,,,
95cab90b1023a824017b6d22f62987ba9742b6b3,748,187,48,6,,,,
c752bb8eb8c57791f0250bcde5dbf964361c5b26,0,0,32,16,,,,
884b38157689a893ace0a4c793fab921167abb2c,0,0,14,1.4,,,,
946d6bc329eb503682367c7445ec07d20fb21cbc,0,0,0,0,,,,
2efbf2dbbe1ff65c0624ba05a432d0e0e4a7d92f,7,1,20,1.428571429,,,,
8f47da7b8f8d83bd79cde05dee6046b14a292ba9,1,0.333333333,28,4.666666667,,,,
65defa516d35697df5c3babe5b110c24327a1df9,0,0,12,6,,,,
faa390dc4f37127f343a377c03ab3673b77e9e49,0,0,0,0,,,,
efcfa0b252a96a7064dcd9b1767ff61e7875bab5,27,13.5,148,37,,,,
dbda292d2f0ed1dad44cd92899f2e0c86b63232f,4,4,40,20,,,,
070fcf9ce1ef3c2912bd15f1f39db9740cc754c6,6,0.857142857,64,4.571428571,,,,
47184566171ccdc1a4abb1b1f9ece496da920169,3,1.5,66,16.5,,,,
50bc2b25d8dc3e420be63da7af3b2bc8bd38bb2b,10,10,64,32,,,,
d402d0c3e3f177976d31bd7822a735e535562871,20,6.666666667,164,27.33333333,,,,
10e4b0c110a21a7c3234c109b8911ca9d83aec1b,0,0,0,0,,,,
39df773eb5926621d1a742ed5af574933028b2a8,104,104,156,78,,,,
1fa1ce36288e3e537e9e4db1cfa42b338b5b7e58,157,4.131578947,356,4.684210526,,,,
10a5a0d7771a56462fe153d98dacbf862693ada4,1,1,70,35,,,,
02abe7921bd84bccfe68a40923f00f48512f0d53,0,0,26,13,,,,
b3a56454c35e14217d62ea95b3244f6c37b2e88b,0,0,0,0,,,,
964f8be1d281b56d6721b66baecd2a301a09ff0d,0,0,0,0,,,,
03307980379293c9127e5aa01dcd9c7b1c3fbf06,0,0,32,16,,,,
ffa072655df50ba0f6d21d0696750f06abf20e4c,1,0.333333333,36,6,,,,
c99b58a3dc69c6c649986bc3bdc4f7824c617c40,9,9,56,28,,,,
aac68a9ef36f75d23877d6ce27b6392612900756,3,3,92,46,,,,
a2bfd114938e1fdd5067f2dac812a8d3a5d89fd3,77,9.625,100,6.25,,,,
3cb078a23cb8b86169bd9d8259f5658be0c2082e,715,102.1428571,42,3,,,,
73d32873cf307a60bbe83f2c9e973236bccb4162,2,1,98,24.5,,,,
61269c26f648d0fea5f0b8403019c629931491c5,0,0,0,0,,,,
3a14f0301c4cce71a5573c6e5742dc6d00967b6c,26,2.888888889,164,9.111111111,,,,
af2847260c281e1fd0d34a87ead12ad5fbabf47c,2,1,126,31.5,,,,
8638895f6be4bd6566e771603a42f9f99b0c1d97,1,1,76,38,,,,
f4121624e9067078249f0fad171c1f8c98271877,2,2,48,24,,,,
ca1af75fb2ca0671bc715e4f7ec3b45939073eb4,0,0,28,14,,,,
e9bc07c4f24e8580a688c41b91a63e12851bb5ce,1,0.5,50,12.5,,,,
72388121aa4b576277a7dfbc7cd18224bfaa6ad4,0,0,40,10,,,,
5bdd20a085f286d23ef07d0c48c4aa3bc83d57b7,1,1,52,26,,,,
f97c8d40c3eafa4360d6c2e51978c8de551e809a,244,122,110,27.5,,,,
91752c43b8d7880a139d2bc7555571700a638cc9,0,0,6,1,,,,
ad028c4110f3ccb5db1b105c716995ad71b877aa,12,12,26,13,,,,
fe70d005d5ca531beae3c40285a2fd19587b9cc0,0,0,2,1,,,,
7529d38d836d0d781c2a813d0a973b3ee152611d,13,13,162,81,,,,
9a90c2232f1e21b3f61da6c3a472380bcb996736,4,4,56,28,,,,
29804462f4f7205ba941973e209642dfc81a5f14,0,0,0,0,,,,
a6ec09d7ed8474e64589b1c8d149f953a9942b50,1,1,60,30,,,,
692a1babe53c342e9f5435517a1265765f77f676,15,1.363636364,262,11.90909091,,,,
883444f16b22a020821e9e699da6277b946fa501,475,475,24,12,,,,
535086e9e59bb21dca9ee33ba2c6c55e1aded6a7,7,7,58,29,,,,
0a8671fe502396e7c527dd82c3ec2e9daa4bf513,142,71,12,3,,,,
0240110c58f0d6b694445f6685f0f77b14b769d8,0,0,0,0,,,,
7a2547164d207119468abbfa4c0eb594948bb608,0,0,0,0,,,,
02713994bf9c72a3cf1ab55b780ab23916d6f79b,0,0,0,0,,,,
c298b0b153b91505b83d2a5f105194b18ae0d710,51,17,206,34.33333333,,,,
75823d9c0b0a6907a215de444d1a31250067189e,7,7,36,18,,,,
d66d912c530d53ae19a36df63db15d33a984bce9,0,0,56,28,,,,
334101df92ece6becf1b342ae4b79cb3bf726a69,5,5,46,23,,,,
9eba69d7f914e4823e94699c5653df5ad279eb46,1977,988.5,108,27,,,,
