Commit_Hash,Bug,Filecount,Editcount,MultilineCommentscount,Inwards_sum,Inwards_avg,Outwards_sum,Outwards_avg,,,,
06b729f6db647f4379d3dceeb1ca1e129a809a3d,0,1,65,0,0,0,9,9,,,,
06ce1329a044b8e7be9db59811d4f4316d0d0743,0,6,33,5,8,1.333333333,79,13.16666667,,,,
06d03765d8f8f3ea1e20a5f9284a7d3131f1ee84,0,18,599,15,26,1.444444444,219,12.16666667,,,,
06d0a930ecbcdc8108acd8795c55a76d4ee0e44b,0,6,50,0,27,4.5,93,15.5,,,,
06d1f0dfd5d22ace96b414fd0b71fbaa668b95ce,0,2,35,1,1,0.5,16,8,,,,
06d791b663c276d403c5aaa4fc7e1e05fc39d2f3,0,3,13,0,5,1.666666667,2,0.666666667,,,,
06e5909d05321a257afe6fa3b9b440e29cea88e7,0,3,71,0,0,0,16,5.333333333,,,,
06eb3c1ff554178543b00f261dde80e69dcfea5e,1,2,116,6,0,0,30,15,,,,
06ec3d6231ae07c45663b53b28755c7a4cc33bc4,0,2,6,0,17,8.5,17,8.5,,,,
06f0e45712288525d0ae31d133efe30156a1ed71,0,3,25,0,8,2.666666667,27,9,,,,
06f7fe92a6e164c3f62bc107807e9587a84b995f,0,4,34,0,9,2.25,15,3.75,,,,
07105cb78e366d35dd8c8a046c951780c274e9a2,0,2,13,0,1,0.5,20,10,,,,
071378de19df2129a7d6ac76cdeca41114c05736,0,1,2,0,2,2,3,3,,,,
0717133197d8929a03ec267d4e3c5b1696f02fb3,0,2,6,0,72,36,0,0,,,,
071a41f1d052bd01b181e4ae5d6e9aa5f0b39b8b,0,2,26,0,0,0,4,2,,,,
071d918460b6328f989ec8d8188aaa3a2c7473fa,0,2,4,0,1,0.5,23,11.5,,,,
072dce2ad09a6b28813f9b8f13d3e8a7bcc0d987,0,2,20,0,0,0,25,12.5,,,,
072e4ad20a6a7f4fff3b59eb7ef3f6fef9aa19d1,0,1,3,0,0,0,0,0,,,,
0739b2fe827b3beefb5ad81c063cbc4d00525a9d,0,3,20,0,19,6.333333333,104,34.66666667,,,,
073f629d7878078f6294de3771f23b85d72d0286,0,4,11,0,0,0,0,0,,,,
0743313b521e3a7f2528d774ecf117ce03ec60d5,0,1,2,0,6,6,16,16,,,,
074369c3f7f1ad61317a85fe45f68a3017e0a6d4,0,1,6,0,0,0,1,1,,,,
074f64cd67b96f31b9e43299b633e9df71450f59,0,2,15,0,37,18.5,42,21,,,,
0755e7b379232285e434d827eeb854260a1db595,0,11,235,0,48,4.363636364,68,6.181818182,,,,
07568f68e6dfe652d6063c696b9be96447a9c992,0,1,82,0,3,3,15,15,,,,
0756cf10252df868c6470771cbc9c7aeb081c062,0,2,70,4,4,2,18,9,,,,
0756cf8ec3f2c73b4141b4b6dc597e82e47de669,1,2,27,1,4,2,39,19.5,,,,
0764fc75c1b93e2361704ee40b68a5098d7b73b2,0,2,12,0,11,5.5,72,36,,,,
0766ec0da0d19be32c2ac07f480b3cb873d8037d,0,3,15,0,1,0.333333333,6,2,,,,
0778420dcd94b935d7c6dd075e49041e497cf462,0,3,19,0,3,1,15,5,,,,
07841b42828dc133ba258cf7c7f09d6f8906a96f,0,2,10,0,115,57.5,13,6.5,,,,
07845ad68f83952bbae36b4b115ff6c433e81fa3,0,2,31,0,0,0,15,7.5,,,,
0787030220762b59d94a368f6e0bbf20f606cb48,0,3,16,0,5,1.666666667,17,5.666666667,,,,
078869814c576cd2560d71e619e8a938b30a796f,0,2,11,0,6,3,9,4.5,,,,
078c09790158ae68d61388326295009999fc77fc,0,3,34,1,1,0.333333333,19,6.333333333,,,,
0796d91e68dc29624b1f423b76fa5701b824ac25,0,1,2,0,0,0,7,7,,,,
079e762a83deffdc1f0a30cbcf68b34d37ac913d,0,1,6,0,5,5,26,26,,,,
07a0af5c97c09ff96e10f3e457d653a6bcfa09da,0,4,12,0,2,0.5,52,13,,,,
07a130be1a1f77fc86076f37afe5b6bae2692a2c,0,1,4,0,2,2,12,12,,,,
07a526546730819b7964027b014b16f4dd1faf83,0,3,998,48,0,0,21,7,,,,
07a8213437e41311335fe59c433c690475a34e6b,0,2,25,0,9,4.5,44,22,,,,
07ad47ef80dd71e1216331b3b95f5be280455cbd,1,4,70,10,8,2,24,6,,,,
07af3e4e60f8d58b37ed70e448e0ec90749a8561,0,3,33,6,6,2,13,4.333333333,,,,
07af4ceea7718c4c67b43ca41843910c23c68169,0,7,124,16,30,4.285714286,95,13.57142857,,,,
07b4c21b42374721092c2a365ec81bc0cfbe873e,0,1,2,0,57,57,0,0,,,,
07b72c388289c8e89b4dd2dd342a7f8147c438aa,0,1,2,0,6,6,6,6,,,,
07bbe577542b1e0c81d8fe9880df9955e0583d73,0,3,24,0,4,1.333333333,8,2.666666667,,,,
07c24d6bbe6b55638f46d9f7dc9123c5d96eb453,0,4,68,2,13,3.25,51,12.75,,,,
07cbe5718a23e72f8debe1c90de2348995e4f3f4,0,1,0,0,8,8,9,9,,,,
07cbf72301c5a3e588fc818abcab91f733b87738,0,4,217,4,23,5.75,36,9,,,,
07cf091f9f3b6412d3aed4a1a49d2b0d0bb95247,0,3,63,6,0,0,0,0,,,,
07d06ebfc42541ffb7beeed723f68171dc4b46f8,0,2,99,0,0,0,2,1,,,,
07d4f002d056e90c520d49fe94d21183be5defe5,0,1,1,0,9,9,5,5,,,,
07d54c27a32e66884495b00ec7c19d679cdb823f,0,1,2,0,3,3,13,13,,,,
07d597079781967f5a149f1812ddca3897fa49d9,0,3,46,0,10,3.333333333,63,21,,,,
07d74aa916ee2798f717ae5d298f8ca51e883770,0,3,25,4,19,6.333333333,6,2,,,,
07e0b779fda808211853242415087753ca186ac4,0,7,86,9,85,12.14285714,164,23.42857143,,,,
07e18c680255a38364bdcc4f24598564091b1ce2,0,2,48,3,17,8.5,3,1.5,,,,
07ea63a33a4af858401bf80fad6e0bbb58e47f69,0,1,2,0,0,0,0,0,,,,
07eda706f43c907b1d212a48c6b9514d83bbcdc1,0,1,18,0,0,0,8,8,,,,
07fb04a00b00ec58f3ecf7a40abd6b7161915cac,1,1,72,1,0,0,31,31,,,,
08007b8adaa1993d0ffafc858e524df0464151b6,0,5,81,0,3,0.6,15,3,,,,
080394ae5347d0e60475511d17550e3115890185,0,1,2,0,0,0,14,14,,,,
080476b2d383b148f6fc8d202c3b0509f9bb1d66,0,4,19,0,4,1,27,6.75,,,,
0813979b5a349a1506b69f7ace93bed00c238d95,0,1,7,0,9,9,47,47,,,,
081424cb3d8118993344a04b77a21d4fefef00db,0,11,112,7,72,6.545454545,123,11.18181818,,,,
0814bff9366974d77d42d03fa11f60fbe469a8c7,0,2,10,0,1,0.5,15,7.5,,,,
0815320b5b1df711bed25704fd7542a4841c0a04,0,1,2,0,9,9,12,12,,,,
081823ad862cabc74977299876d000cafaa6f40d,0,2,21,0,11,5.5,8,4,,,,
081e1016debcae388b383e10302f72287fe4f0fe,1,8,249,6,15,1.875,48,6,,,,
081f338a6580a255478ef9f95ab84c61253c8a2d,0,1,26,0,0,0,12,12,,,,
082c4ca417705975b8ef3672ce6ed40661d0f019,0,2,107,13,9,4.5,7,3.5,,,,
083324df06828e1b8fb97220b7415c2a28ee16c4,0,1,10,0,1,1,45,45,,,,
083481d7e003e8b7aff0101bc3bc467024d6d488,1,7,332,31,6,0.857142857,75,10.71428571,,,,
083ec7e22a68988983eaa12e0d247d70e6e0ba59,0,2,79,8,3,1.5,12,6,,,,
08403e5be89122c3d0e20a59f7f7f68d6377a5fa,0,1,4,0,4,4,4,4,,,,
084b7f62280241a9037b6f9e592c466135e5fec1,0,1,71,0,7,7,20,20,,,,
084ff0495dc014b9cc2215551a9b1575eeb1dda5,0,1,8,0,0,0,0,0,,,,
08559964bd209de823fd5e4738519514172d0b26,0,1,3,0,5,5,22,22,,,,
085b96957a06ae789619aef1ff9a2158a593cb47,0,2,4,0,3,1.5,42,21,,,,
086e4f32d88a119b0f29cf0cb6630d15cbea6cf1,0,1,2,0,1,1,0,0,,,,
0874cb9b69a0e82c527497c5d98b5b19039b5947,1,2,33,1,1,0.5,19,9.5,,,,
088995fc2c792d6d029abd0e45d5c0cf09a5125a,1,4,28,0,4,1,35,8.75,,,,
08906450601b502aaf36d07d56ce03d4f2270c13,0,1,11,0,81,81,4,4,,,,
08987b12eb5ba5e1e15977af26362180d72650c5,0,5,510,125,5,1,61,12.2,,,,
089ad604cdce1f8944024f032a018e04e90d32f8,0,1,32,0,0,0,17,17,,,,
08a110bdbcd5513ef9cad59c03eb2bb9043b3f7b,0,4,0,0,3,0.75,12,3,,,,
08a5066d5d8781d2cc6bd3b2fb2c27e4e16e8adb,0,2,11,8,6,3,2,1,,,,
08a7239a20eb5e40619b360c13fda41c11708553,0,1,2,0,8,8,12,12,,,,
08aab97ced8763597329da56a64ef950f8567f4c,0,6,46,0,99,16.5,45,7.5,,,,
08b2433dddc6e38448b3648c47b44acb595b5014,1,16,282,17,97,6.0625,156,9.75,,,,
08b3040a94afb48b653ad1bef48189ee0bd3ff7f,0,1,103,0,0,0,8,8,,,,
08b4e6c2b808011ea7ae9b367bfb829cb332f4e7,0,4,50,6,20,5,39,9.75,,,,
08beabc5e0fc3fffc074a634040f5821d4d1d5f2,0,2,5,0,20,10,73,36.5,,,,
08bfa1c5b9ed168f0edda03e63b2e445068c514c,0,1,9,0,74,74,5,5,,,,
08c017418b51ff0a696631b13f1a106cc3eafc87,1,2,40,0,1,0.5,10,5,,,,
08c6664d8f36ef48f28bed9afbd4aae21f6eb2d5,0,4,23,0,0,0,0,0,,,,
08c7cf5c67a75dea9b453bd915a0cd55e67c4adc,0,1,15,0,4,4,14,14,,,,
08ce7e1dede5ff9255addbdbad8c88f606a0dad6,0,1,2,0,6,6,5,5,,,,
08cf09420b5af4d191908996abed74b45993ffcb,0,1,2,0,3,3,26,26,,,,
08d749780ec6a8b092507b345f7a89b4661d9d70,0,2,140,0,1,0.5,17,8.5,,,,
08e45107467fbf0ceb487ed0aebc55dc98a6da7d,0,1,2,0,0,0,6,6,,,,
08ee0f9cbba4ad6af918a15a7f35732c2a549ca7,0,2,30,0,0,0,32,16,,,,
08f172bb6c14f75171ac29e1c257f9581202b7e9,0,3,8,3,13,4.333333333,33,11,,,,
0903de010f2ee44c10b73164151aac37da6afbe5,0,1,2,0,4,4,5,5,,,,
0909c1cf68c78c6338799884f58755ab5ab52551,0,2,3,0,5,2.5,35,17.5,,,,
090bef6ce12ba83706dd328e697d4794c23f2572,0,2,7,4,5,2.5,18,9,,,,
091a35080fe63fc7b83de883e8e07e406007f257,0,1,7,0,7,7,0,0,,,,
091aae8a6ddbe0bbe31df3ead927248496c363c6,0,9,268,10,36,4,14,1.555555556,,,,
09254af268827cf2921387e3a7ef28cf0502e5a5,0,1,2,0,1,1,8,8,,,,
09265f625235f7f0f456a086ac08fb429b51099e,0,5,44,11,0,0,0,0,,,,
0929e3a289af39fc38b46c4a55db06b8888e671e,1,3,73,2,18,6,18,6,,,,
092ca2d2df1107b78d0d7c7c53d3f13d8ad53fe6,0,2,26,0,24,12,8,4,,,,
092eb56e79e79891351003ff2cc97f7cf5d4104c,0,1,3,0,24,24,3,3,,,,
09370862cab5582c1fe422dfff7cd5ee0edcaac5,0,7,30,0,2,0.285714286,10,1.428571429,,,,
093bdd6edff7ec391145018a0d3ce8e9dc1f84ff,0,4,31,0,7,1.75,50,12.5,,,,
093c147a14059c60e6b787589398ee7d8f9792d9,0,2,5,0,1,0.5,13,6.5,,,,
093e4d38d511c7bb8d48fceebbfd8e350b533075,0,1,3,0,5,5,7,7,,,,
094604707fb44ff3e2b510756e254bd39fcaca9f,0,2,3,0,5,2.5,23,11.5,,,,
094ba9db22bde4cd06669098313c8aaefc487aa2,0,5,1316,144,0,0,0,0,,,,
094c7695e8e8261c256c862eaa6774742746f3b9,0,1,2,0,7,7,3,3,,,,
09532a6f0213e26095550c24f39ffdca92f2db4c,1,5,168,0,7,1.4,63,12.6,,,,
095759640dd48e2ea470dc160726a3a8501800a1,0,2,51,1,3,1.5,68,34,,,,
0963a8158781eaf345523b4bffb045fb7b2c91db,0,3,33,0,4,1.333333333,26,8.666666667,,,,
096b3e23370b8cf649113bee5ff0b3783c422f24,0,2,9,0,1,0.5,5,2.5,,,,
097072de724cf1f17cf6153afc47ee898710fae3,0,4,0,0,28,7,27,6.75,,,,
097acddf82b937a042c2591da02da3b2092a1519,0,2,3,0,1,0.5,3,1.5,,,,
097ced8cb255604d07e13b5238f2423b719654b7,0,3,29,5,3,1,15,5,,,,
097f9a34a254e7675db711b81caa404e41ea700b,0,2,101,9,1,0.5,0,0,,,,
09823b30254c1985ccfef0625db0eb10928af68e,0,1,2,0,9,9,13,13,,,,
09855d8484b6ab3ed0bf7e04d58cd3fc904af6a0,0,2,18,0,0,0,15,7.5,,,,
099885fbb8d439d23774dbca1c84cecb55ceb9ec,0,2,17,0,1,0.5,18,9,,,,
0998bbb18ca2be5a052514473de4846d6f5ee380,0,2,85,0,35,17.5,18,9,,,,
09a121a2f836be3683c7d0c2b1d8c1756ba38af2,0,4,33,0,18,4.5,83,20.75,,,,
09a3566a46bf2d19bc30065f31a2cc3ad15a33b1,0,2,6,0,1,0.5,12,6,,,,
09a67e4fb4e5c73cfa01451a7460a8c12d6f64da,0,2,35,3,4,2,6,3,,,,
09a8d250585a42acdf63a715065f920f52e5c6a0,0,1,3,0,0,0,0,0,,,,
09accc6bd2e8b17462a6665f2abc1bf1a3b7d6bd,0,2,105,3,0,0,12,6,,,,
09b20b1b8493bef07cfc1caa8c345eba7ae33062,0,2,2,0,1,0.5,5,2.5,,,,
09b903ed5e3306cf200328f41ce6df371923d03d,0,5,26,0,146,29.2,68,13.6,,,,
09bc92646003f6ead7758ea582acd4a563067f83,0,10,2267,596,16,1.6,31,3.1,,,,
09c3051fb2819b647f4d8196e6e0fbc66f0ccc04,0,2,6,0,22,11,31,15.5,,,,
09cca5fc0c9dd02832421b26acbf691df0c39936,0,4,41,0,9,2.25,36,9,,,,
09cfefcdc977e1fff23c08cb3e1572ff48120bfa,0,1,38,1,0,0,13,13,,,,
09d978994325b28c76050f112af3ee66b84a5e1f,1,4,112,1,9,2.25,25,6.25,,,,
09dd1ec82cce7ebf2989d17f4e4fd9f7a2eea7e0,0,2,31,1,49,24.5,13,6.5,,,,
09dd7bf800bcfc18a2a57b9e1ce0c3c24653f5ac,0,3,5,0,1,0.333333333,5,1.666666667,,,,
09ea2718a219b13ea9cd67bf80d8fe83b499e153,0,1,8,0,1,1,3,3,,,,
09eb54c48f97e7a7b9118f54c00a78fa1cbcb61d,0,4,155,8,0,0,0,0,,,,
09ec351b34f01c2dc05f0afb059833d176b0805e,0,2,75,0,0,0,14,7,,,,
09ef06fd9997691ab29129369716e369c41baebe,0,10,108,0,108,10.8,81,8.1,,,,
09f70dc8d240f81324352c4887e44e67427b049b,0,2,26,0,24,12,11,5.5,,,,
09fffd6928f5fa371ec66857eef394852b6c25e0,0,1,2,2,3,3,10,10,,,,
0a09bf5faeb30b675fdb8f517c61166ef794bad3,0,2,4,0,4,2,6,3,,,,
0a0c3ced1c8d3145569687d9feaa120c2c542b71,0,2,9,0,5,2.5,58,29,,,,
0a0d5f426e584c6a6047ce809dfd5d9985417b59,0,2,15,0,4,2,38,19,,,,
0a122c1575fac98693059b0ad3b4386e35b74f63,0,5,167,2,116,19.33333333,14,2.333333333,,,,
0a153537fbd06b39c10e8b5abc0957f072e4dcf6,1,2,47,0,2,1,28,14,,,,
0a155bea36aee44c5e7ecd026efe9537eee25eda,0,8,682,33,30,3.75,34,4.25,,,,
0a19061141de1fb70c5e3dc1a5e47f11f5b068fe,0,1,4,0,37,37,1,1,,,,
0a1e582b4f2adeb7dbf0bb15ffd77d00e7c9dd4f,0,11,101,9,44,4,253,23,,,,
0a22d9dd01dab78ff68829fd2b0651592c8d56b4,0,5,42,1,77,15.4,64,12.8,,,,
0a26bb20b198939f309a47c8ba05bc9e62193a71,0,2,31,0,10,5,12,6,,,,
0a2d839f1b8b1bc67c3fd3bf5ecc0c4c5ab36b0e,0,3,44,2,17,5.666666667,35,11.66666667,,,,
0a3aae0a627bb551137d9d78fe65c839920ad1f2,0,2,50,0,4,2,44,22,,,,
0a40e345e1230032cdaae50bdc133e5e528df25e,0,4,68,0,25,6.25,114,28.5,,,,
0a461a5b8a7b76229c9ad3f116fb8d255aea5b06,0,2,458,4,1,0.5,7,3.5,,,,
0a47253307d427c6e668d7cdf3bdf186dfc93858,0,0,0,4,0,0,5,5,,,,
0a4f4aff6c0ef7b74492dab6a88a2f4e40a3a422,0,4,52,4,42,8.4,15,3,,,,
0a549f3771005f742d585b5a9fc4afbbc0366e63,0,1,1,0,5,5,7,7,,,,
0a5fbb4cb4f881b9d719a18eec20bd5245803764,0,5,592,10,12,2.4,40,8,,,,
0a617713b881780bed67902833e1b971c9179042,1,8,313,35,69,8.625,51,6.375,,,,
0a647447a1526e3b5d20b8eef3b2107970be549d,0,1,46,0,2,2,9,9,,,,
0a717d7085bd2bca7e5408a5c20e8ae7cd055756,1,3,303,0,13,4.333333333,126,42,,,,
0a75a9d509b807474252a624596611185d3e391e,0,1,104,0,0,0,23,23,,,,
0a774b474c7b03d70c278b1b3099b50445eba2f5,0,2,33,0,1,0.5,16,8,,,,
0a7954d49f8c4d8a63fe1c118ca381f76f5ccdf9,1,1,126,6,0,0,14,14,,,,
0a7f8ca7b1772fc36e5563179ecf54f5d56ecb9c,0,1,2,0,53,53,0,0,,,,
0a84a7fb24a4605f0da863407512612651890003,1,2,53,0,1,0.5,23,11.5,,,,
0a853eb65c7159c909871540039995d7ae9642db,0,1,3,0,129,129,6,6,,,,
0a8546c7d142acd2a1e68de7a36b71a3680ab0e1,0,2,139,1,2,1,8,4,,,,
0a87ff988cd21586daeb6ed886e44aedaa49c320,0,1,1,0,2,2,7,7,,,,
0a8cc37c0c99bca25e0e02688598597aeeece7a4,0,37,754,3,2,0.054054054,49,1.324324324,,,,
0a9229c14fd27925d95613b8256c82bf90892e1e,0,1,3,0,0,0,6,6,,,,
0a956de32c2fa24cf00461803914fe3ffba2b492,0,5,233,0,13,2.6,77,15.4,,,,
0a9f96c41ad1f47548b67ef5611ae7619b68c1f5,0,1,2,0,0,0,6,6,,,,
0a9faf33f78c0d7876190a12f56f3438a7a0dd87,0,2,27,1,0,0,10,5,,,,
0aa5becc005166ecdfeacc288f124c8806d8b2f8,0,1,2,0,8,8,3,3,,,,
0ac1edd93f73f78704bd97db99296ee481c069be,0,3,135,0,8,2.666666667,37,12.33333333,,,,
0ae598b1a7a92755fd0fcc2685816414fb6f47b0,0,7,132,0,13,1.857142857,24,3.428571429,,,,
0aecc86987794e3cb433723afbec744a11e1e720,0,2,17,0,5,2.5,11,5.5,,,,
0aee8864f19334211e2c52af9cf62e7fd3eecd1f,0,3,261,18,8,2.666666667,14,4.666666667,,,,
0afcc674cb698906f354d9e57f97378d37d9d0c0,0,1,1,0,1,1,6,6,,,,
0aff41a0214c8f751f01712a3423405b21bd7ce7,0,1,1,0,0,0,3,3,,,,
0b0835e4fc371be80b0b7ab61bd25bddd46e0178,0,1,5,0,1,1,6,6,,,,
0b08cab1d52ee0149fec03baa9b6086b52847b74,0,2,16,0,0,0,0,0,,,,
0b0c6834f34467d075543ef925dce0362d02f914,0,4,10,0,0,0,17,4.25,,,,
0b0db74aeb799390c4d72a3355d9bf3aa04fd517,0,1,3,0,1,1,3,3,,,,
0b0dfd289196d9ec8cdc527327ba038820dd1b0d,0,4,54,0,36,9,29,7.25,,,,
0b11668e64450039dc071a4a123abd02206f865f,0,16,542,2,42,2.625,47,2.9375,,,,
0b221c998338e33627822d9837441c8f24124f90,0,4,57,9,3,0.75,17,4.25,,,,
0b2cf281be48e76a80e2fc73f00529f22e8d9126,0,2,14,0,13,6.5,93,46.5,,,,
0b2d1ac2356b250054f993a7eab30107a08bb3ea,0,1,2,6,7,7,10,10,,,,
0b311bffc0f22f0b877d6bcad0c4cbcf1701dd54,0,2,27,0,2,1,27,13.5,,,,
0b370269111957fec7521d284fcbd742ff8b8c13,1,2,63,0,5,2.5,5,2.5,,,,
0b3f9f61b070b86ad0335d905a57357035ce2e59,0,3,37,0,5,1.666666667,15,5,,,,
0b3fbf88dd41eb73cde45819e55797e39c335266,0,18,36,0,191,10.61111111,139,7.722222222,,,,
0b488849cce3bfd4dc4b5b9ad001a17c29376823,1,3,99,3,0,0,0,0,,,,
0b513a7ea4518977f1b1ee9e30e0289f77db4130,0,4,42,0,0,0,0,0,,,,
0b553dcaf8b158872c472fc0dbd9d46d2fc27d25,0,25,277,0,35,1.4,146,5.84,,,,
0b57158007fd23511b6db7be476d5952d2dc1f74,0,4,21,0,8,2,7,1.75,,,,
0b5a2fac5d0f7898ac89f64d11b263dd98dc2a50,1,14,566,220,4,0.285714286,30,2.142857143,,,,
0b5c905459021a893179b7f490718c6c761534f1,0,1,5,1,62,62,41,41,,,,
0b703922e380438452b7fddf8ddff9392cb0d1cd,0,2,2,0,2,1,38,19,,,,
0b7432bc4d5d42f9b630e85aadbe22591d2543f9,0,2,17,0,8,2.666666667,15,5,,,,
0b756d75c43d5241bef9c5b8176710038feae79a,0,1,2,0,8,8,6,6,,,,
0b7d635b9f960279c988c6e525b2c24083ba36b2,0,1,3,0,5,5,38,38,,,,
0b7e565f0d1a9bfc6551ddf9bd339dbdad5669e7,1,17,730,22,103,6.058823529,355,20.88235294,,,,
0b7f272ab58d64693c3630aa0204dda7850163e6,0,1,10,0,2,2,49,49,,,,
0b893825ebdd63d22d51cce42a3994f120f43921,0,6,178,0,36,6,44,7.333333333,,,,
0b89a35f25b62537457a3d327d1b5ac3e1fad056,0,1,2,0,4,4,13,13,,,,
0b8e6f235d1edbd2a0530ece5d79fcaa27cc1a8f,0,1,10,0,0,0,27,27,,,,
0b909d60a208f86f44d4e78d034092c9ba17a9d8,0,1,717,7,0,0,16,16,,,,
0b93217fa75959f9f83b259e38c356a43eb8a720,0,1,1,0,10,10,6,6,,,,
0b949ebe90ebd4613105af0c0127949128c2ec3d,0,1,17,6,88,88,2,2,,,,
0ba071f27c009e1d028189e812f722e8583a07ee,0,3,88,0,26,8.666666667,21,7,,,,
0ba9cca788309bd8763a0d277a907769604cd9f4,0,17,607,108,144,8.470588235,171,10.05882353,,,,
0bae0b755ab51923d519821cea8c021a84a8c564,0,2,12,0,55,27.5,30,15,,,,
0bae949eed229613c77c4943edbf68c1c140f977,1,1,9,0,1,1,31,31,,,,
0bb5d6da135c4a234dcd5443ac0dff7147f56992,0,2,46,0,13,6.5,14,7,,,,
0bba07111f9834599f5fb8c3c8f5a72e1ea22a1d,0,1,35,0,2,2,3,3,,,,
0bbb0e8cb1daa351af91cf97b2bcababfc0c7f9f,0,3,12,0,1,0.333333333,4,1.333333333,,,,
0bc3d9fd5d160ba71b69293f9bd0dd52eb7c2354,0,1,2,0,8,8,15,15,,,,
0bc4588692314d2c1cbba22590ec0e2737ef1e4c,0,1,53,0,0,0,1,1,,,,
0bc531254cb964556cbe8d2fbf1f9321f92aaf93,0,4,89,0,8,2,74,18.5,,,,
0bd4a04afb35d7e60b34b8a1aaab45b7805cad15,0,1,11,0,3,3,8,8,,,,
0be2ee14211766dc50d504935e198d3f0a6527a8,0,1,5,0,0,0,18,18,,,,
0becfab62924e3b23d74612dbc5b04ede075e8cb,0,12,46,0,30,2.5,56,4.666666667,,,,
0bf28bec6097d128aa439b288b249fafcac7dbc0,0,16,74,0,21,1.3125,62,3.875,,,,
0bf7d5f746ad9088b24142e7bca7e5b39d1cf206,0,1,26,0,3,3,7,7,,,,
0bfa3486d031588733e3358c1bbf27055d66c9c9,0,3,63,0,0,0,0,0,,,,
0bfbce95c8bb867d8e8d27cb7c7429465cc88f15,0,4,29,1,5,1.25,50,12.5,,,,
0bfcfcdeecfa79e2025c77024059e2489d824bb6,0,43,616,5,1,0.023255814,56,1.302325581,,,,
0bfdf3dc57ab122db7c9c6c36caf097dc04bde77,0,2,18,0,7,3.5,10,5,,,,
0c0a211f9fb22485a2c75f70ad86cf4697db11ae,0,3,72,2,26,8.666666667,88,29.33333333,,,,
0c0d8f00a9d9b9bc69af70bd004c910df0df9951,1,38,838,114,120,3.157894737,229,6.026315789,,,,
0c0e47b6ca2b88481891f742ee0e11cdef21c957,0,7,79,0,26,3.714285714,100,14.28571429,,,,
0c19873bb50eb99f446c4095478e08fff8cb7cef,0,2,171,0,1,0.5,22,11,,,,
0c1f60d06bae8e571c7accb596ad9268ac066c40,0,1,96,0,0,0,7,7,,,,
0c1fb6a1390b32b1c02c25af5301a0a7631aa52c,0,1,3,0,0,0,5,5,,,,
0c22f71fb338b1aa7c4a2b30555449a464ad3874,0,2,59,16,0,0,10,5,,,,
0c25fbbac86f46ed168d0f61a8e587b2a73aac54,0,4,33,0,1,0.25,21,5.25,,,,
0c2ce3980459526a01696b63ea5d5294987ad19b,0,2,6,0,34,17,9,4.5,,,,
0c2ce65014be15430b37df83e12d970052a028b4,0,4,20,0,4,1,29,7.25,,,,
0c2eb242580caff24dc95a9e2b3092cf0b04e958,0,3,15,0,5,1.666666667,33,11,,,,
0c30c4ceb1b11a553be9d6652b7550ce0ef1fea9,0,2,87,2,1,0.5,14,7,,,,
0c33d1443447e76481fdcc19af1b000d60219d10,1,4,1206,69,3,0.75,20,5,,,,
0c3dd5af4c65dcafbd29e4bd50a1942f73aa60a9,0,17,1350,20,10,0.588235294,69,4.058823529,,,,
0c409d98bb8f04bc1ba9a47d86c13678ab9221e5,0,5,33,0,3,0.6,57,11.4,,,,
0c47b74b84a274a7380ace9596b8b1fce62576df,0,1,2,0,0,0,5,5,,,,
0c483d1970879cf04a2f1ba2119b0ed6605f39b1,0,1,3,0,1,1,5,5,,,,
0c4a94eac94399a524ff758fa7046e98b07951ae,0,2,15,0,1,0.5,24,12,,,,
0c4ba5e0b8da2e87d72314198ee3feca52c0031f,0,3,52,6,89,29.66666667,25,8.333333333,,,,
0c505d4456057ca3d401e519916748ed4c9ee822,0,3,16,0,82,27.33333333,11,3.666666667,,,,
0c507aa6d08a9471bf896961cc99d40f337f1e4d,1,4,299,16,5,1.25,26,6.5,,,,
0c5273c85ea72d60e5907acb22398584ded0a077,0,13,242,19,14,1.076923077,32,2.461538462,,,,
0c5a3fd184352d703a4643de9d89ecb4f96fdc5b,0,1,1,0,3,3,21,21,,,,
0c6c57d70826b36db30795fa993cf677a4c2a6e4,1,2,20,0,1,0.5,15,7.5,,,,
0c704cd87c094a37188ecb936c88ebf5a215c28c,0,4,50,10,4,1,21,5.25,,,,
0c78c2ed61c84ff967c2e6894f5dcff0987c2dec,0,1,15,4,2,2,0,0,,,,
0c85faa733aef714a8e47f647a931fb27857d4b9,0,5,42,0,51,10.2,43,8.6,,,,
0c9dc5d0e01576969f09edc0c9c72a2aa91b248a,0,2,20,0,6,3,10,5,,,,
0ca1c1943e6a07e7a107f38f56227768022de3dc,0,8,71,2,39,4.875,66,8.25,,,,
0ca6b817587bfb69a31fcc3a47d62171f5911caf,0,4,137,4,0,0,16,4,,,,
0cbb231cd14c8cb767b67d89b14d0ef46b3e8018,0,2,25,0,4,2,89,44.5,,,,
0cbc3950073d7add201864030d9295d0d14e560c,0,1,2,0,2,2,7,7,,,,
0cbcdcfc5094fcb52679550bc67db8136441adf6,0,1,4,0,5,5,56,56,,,,
0cbe012602c7d4240beaa2e4158e885a8ce7de5a,1,9,91,0,167,18.55555556,68,7.555555556,,,,
0cd5c7faa2dfe2fd2538fd5bdcfad063c2691544,0,9,155,0,53,5.888888889,25,2.777777778,,,,
0cd703292dbfe23942d1d10db7d40b0eedbeb2f6,0,2,30,0,4,2,50,25,,,,
